timestamp,angle,angleVelocity,pushDirection,pushMagnitude,isBalanced,level,energy,gameMode,score,balanceThreshold,reactionTime
0.851,0.0,0.0,1,1.00,false,1,,Jiggle,0,0.3500,0.000
1.051,0.0,0.0,1,1.00,false,1,,Jiggle,0,0.3500,0.000
1.234,0.0,0.0,1,1.00,false,1,,Jiggle,0,0.3500,0.000
1.401,0.0,0.0,1,1.00,false,1,,Jiggle,0,0.3500,0.000
1.518,3.9742,0.1728,0,0.0,false,1,16.4264,Jiggle,0,0.3500,
1.568,0.0,0.0,1,1.00,false,1,,Jiggle,0,0.3500,0.050
1.635,3.9823,0.2912,0,0.0,false,1,16.3952,Jiggle,0,0.3500,
1.735,4.0476,0.9499,0,0.0,false,1,16.3131,Jiggle,0,0.3500,
1.835,4.1296,1.1288,0,0.0,false,1,15.8460,Jiggle,0,0.3500,
1.951,4.2473,1.1739,0,0.0,false,1,14.8992,Jiggle,0,0.3500,
2.001,0.0,0.0,1,1.00,false,1,,Jiggle,0,0.3500,0.483
2.071,4.3233,0.8752,0,0.0,false,1,13.9139,Jiggle,0,0.3500,
2.185,4.4911,2.0975,0,0.0,false,1,14.1626,Jiggle,0,0.3500,
